page_number,url,http_status_code,page_title,html_filename,txt_filename,html_size_bytes,word_count,timestamp,status
628,https://news.fnal.gov/2025/12/meet-the-winners-of-the-2025-universities-research-association-awards/,200,Meet the winners of the 2025 Universities Research Association awards,0628_news.fnal.gov_2025_12_meet-the-winners-of-the-2025-univ.html,0628_news.fnal.gov_2025_12_meet-the-winners-of-the-2025-univ.txt,102276,2413,2026-06-10 13:47:03,SUCCESS
629,https://news.fnal.gov/tag/science/,200,science Archives - News,0629_news.fnal.gov_tag_science.html,0629_news.fnal.gov_tag_science.txt,83853,861,2026-06-10 13:47:05,SUCCESS
630,https://news.fnal.gov/tag/muon-g-2/page/2/,200,Muon g-2 Archives - Page 2 of 15 - News,0630_news.fnal.gov_tag_muon-g-2_page_2.html,0630_news.fnal.gov_tag_muon-g-2_page_2.txt,84901,894,2026-06-10 13:47:07,SUCCESS
631,https://news.fnal.gov/tag/muon-g-2/page/3/,200,Muon g-2 Archives - Page 3 of 15 - News,0631_news.fnal.gov_tag_muon-g-2_page_3.html,0631_news.fnal.gov_tag_muon-g-2_page_3.txt,85156,884,2026-06-10 13:47:10,SUCCESS
632,https://news.fnal.gov/tag/neutrino/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0632_news.fnal.gov_tag_neutrino_search.html,0632_news.fnal.gov_tag_neutrino_search.txt,69441,324,2026-06-10 13:47:11,SUCCESS
633,https://news.fnal.gov/tag/neutrino/page/55/,200,neutrino Archives - Page 55 of 55 - News,0633_news.fnal.gov_tag_neutrino_page_55.html,0633_news.fnal.gov_tag_neutrino_page_55.txt,82261,688,2026-06-10 13:47:14,SUCCESS
634,https://news.fnal.gov/tag/neutrino/page/3/,200,neutrino Archives - Page 3 of 55 - News,0634_news.fnal.gov_tag_neutrino_page_3.html,0634_news.fnal.gov_tag_neutrino_page_3.txt,85797,856,2026-06-10 13:47:16,SUCCESS
635,https://news.fnal.gov/tag/neutrino/page/2/,200,neutrino Archives - Page 2 of 55 - News,0635_news.fnal.gov_tag_neutrino_page_2.html,0635_news.fnal.gov_tag_neutrino_page_2.txt,86612,854,2026-06-10 13:47:18,SUCCESS
636,https://news.fnal.gov/2025/09/andrzej-szelc-elected-co-spokesperson-for-sbnd-collaboration/,200,Andrzej Szelc elected co-spokesperson for SBND collaboration,0636_news.fnal.gov_2025_09_andrzej-szelc-elected-co-spokespe.html,0636_news.fnal.gov_2025_09_andrzej-szelc-elected-co-spokespe.txt,89246,1181,2026-06-10 13:47:21,SUCCESS
637,https://news.fnal.gov/2026/03/lhc-physics-center-at-fermilab-reaches-15-year-milestone-for-cms-data-analysis-school/,200,LHC Physics Center at Fermilab reaches 15-year milestone for CMS Data Analysis School,0637_news.fnal.gov_2026_03_lhc-physics-center-at-fermilab-re.html,0637_news.fnal.gov_2026_03_lhc-physics-center-at-fermilab-re.txt,93407,1207,2026-06-10 13:47:23,SUCCESS
638,https://news.fnal.gov/2025/07/fermilab-engages-in-noble-pursuit-of-discovery-energy-secretary-says-in-first-visit/,200,"Fermilab engages in ‘noble pursuit’ of discovery, Energy Secretary says in first visit",0638_news.fnal.gov_2025_07_fermilab-engages-in-noble-pursuit.html,0638_news.fnal.gov_2025_07_fermilab-engages-in-noble-pursuit.txt,89722,1190,2026-06-10 13:47:25,SUCCESS
639,https://news.fnal.gov/2025/08/researchers-meet-at-fermilab-for-u-s-higgs-factory-workshop/,200,Researchers meet at Fermilab for U.S. Higgs factory workshop,0639_news.fnal.gov_2025_08_researchers-meet-at-fermilab-for-.html,0639_news.fnal.gov_2025_08_researchers-meet-at-fermilab-for-.txt,87730,1082,2026-06-10 13:47:27,SUCCESS
640,https://news.fnal.gov/tag/future-circular-collider/,200,Future Circular Collider Archives - News,0640_news.fnal.gov_tag_future-circular-collider.html,0640_news.fnal.gov_tag_future-circular-collider.txt,73544,514,2026-06-10 13:47:29,SUCCESS
641,https://news.fnal.gov/tag/doe-national-laboratory/,200,DOE national laboratory Archives - News,0641_news.fnal.gov_tag_doe-national-laboratory.html,0641_news.fnal.gov_tag_doe-national-laboratory.txt,74686,481,2026-06-10 13:47:31,SUCCESS
642,https://news.fnal.gov/2025/07/secretary-of-energy-chris-wright-visits-fermilab/,200,Secretary of Energy Chris Wright visits Fermilab,0642_news.fnal.gov_2025_07_secretary-of-energy-chris-wright-.html,0642_news.fnal.gov_2025_07_secretary-of-energy-chris-wright-.txt,96653,1448,2026-06-10 13:47:33,SUCCESS
643,https://news.fnal.gov/tag/particle-physics/page/3/,200,particle physics Archives - Page 3 of 7 - News,0643_news.fnal.gov_tag_particle-physics_page_3.html,0643_news.fnal.gov_tag_particle-physics_page_3.txt,86216,972,2026-06-10 13:47:35,SUCCESS
644,https://news.fnal.gov/tag/particle-physics/page/2/,200,particle physics Archives - Page 2 of 7 - News,0644_news.fnal.gov_tag_particle-physics_page_2.html,0644_news.fnal.gov_tag_particle-physics_page_2.txt,87503,917,2026-06-10 13:47:37,SUCCESS
645,https://news.fnal.gov/tag/particle-physics/page/7/,200,particle physics Archives - Page 7 of 7 - News,0645_news.fnal.gov_tag_particle-physics_page_7.html,0645_news.fnal.gov_tag_particle-physics_page_7.txt,78193,642,2026-06-10 13:47:39,SUCCESS
646,https://news.fnal.gov/2026/02/anadi-canepa-begins-work-as-new-cms-spokesperson/,200,Anadi Canepa begins work as new CMS spokesperson,0646_news.fnal.gov_2026_02_anadi-canepa-begins-work-as-new-c.html,0646_news.fnal.gov_2026_02_anadi-canepa-begins-work-as-new-c.txt,86698,1005,2026-06-10 13:47:41,SUCCESS
647,https://news.fnal.gov/tag/particle-physics/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0647_news.fnal.gov_tag_particle-physics_search.html,0647_news.fnal.gov_tag_particle-physics_search.txt,69441,324,2026-06-10 13:47:43,SUCCESS
648,https://news.fnal.gov/tag/accelerator-science/page/4/,200,accelerator science Archives - Page 4 of 4 - News,0648_news.fnal.gov_tag_accelerator-science_page_4.html,0648_news.fnal.gov_tag_accelerator-science_page_4.txt,74511,360,2026-06-10 13:47:45,SUCCESS
649,https://news.fnal.gov/tag/accelerator-science/page/2/,200,accelerator science Archives - Page 2 of 4 - News,0649_news.fnal.gov_tag_accelerator-science_page_2.html,0649_news.fnal.gov_tag_accelerator-science_page_2.txt,91180,921,2026-06-10 13:47:47,SUCCESS
650,https://news.fnal.gov/tag/university-of-chicago/,200,University of Chicago Archives - News,0650_news.fnal.gov_tag_university-of-chicago.html,0650_news.fnal.gov_tag_university-of-chicago.txt,92910,1047,2026-06-10 13:47:49,SUCCESS
651,https://news.fnal.gov/2020/03/the-power-of-attraction-the-use-of-magnets-in-particle-accelerators/,200,The power of attraction: magnets in particle accelerators,0651_news.fnal.gov_2020_03_the-power-of-attraction-the-use-o.html,0651_news.fnal.gov_2020_03_the-power-of-attraction-the-use-o.txt,101600,2440,2026-06-10 13:47:51,SUCCESS
652,https://news.fnal.gov/tag/accelerator-science/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0652_news.fnal.gov_tag_accelerator-science_search.html,0652_news.fnal.gov_tag_accelerator-science_search.txt,69441,324,2026-06-10 13:47:53,SUCCESS
653,https://news.fnal.gov/2026/02/john-byrd-selected-as-new-director-of-the-u-s-particle-accelerator-school/,200,John Byrd selected as new director of the US Particle Accelerator School,0653_news.fnal.gov_2026_02_john-byrd-selected-as-new-directo.html,0653_news.fnal.gov_2026_02_john-byrd-selected-as-new-directo.txt,89215,1484,2026-06-10 13:47:56,SUCCESS
654,https://news.fnal.gov/tag/magnet/,200,magnet Archives - News,0654_news.fnal.gov_tag_magnet.html,0654_news.fnal.gov_tag_magnet.txt,95372,1017,2026-06-10 13:47:58,SUCCESS
655,https://news.fnal.gov/tag/argonne/,200,Argonne Archives - News,0655_news.fnal.gov_tag_argonne.html,0655_news.fnal.gov_tag_argonne.txt,94131,942,2026-06-10 13:48:00,SUCCESS
656,https://news.fnal.gov/tag/illinois-institute-of-technology/,200,Illinois Institute of Technology Archives - News,0656_news.fnal.gov_tag_illinois-institute-of-technology.html,0656_news.fnal.gov_tag_illinois-institute-of-technology.txt,77219,641,2026-06-10 13:48:02,SUCCESS
657,https://news.fnal.gov/tag/northwestern-university/,200,Northwestern University Archives - News,0657_news.fnal.gov_tag_northwestern-university.html,0657_news.fnal.gov_tag_northwestern-university.txt,89803,733,2026-06-10 13:48:04,SUCCESS
658,https://news.fnal.gov/tag/targetry/,200,targetry Archives - News,0658_news.fnal.gov_tag_targetry.html,0658_news.fnal.gov_tag_targetry.txt,86937,856,2026-06-10 13:48:06,SUCCESS
659,https://news.fnal.gov/2020/09/northern-illinois-flourishes-as-accelerator-rd-hub-under-fermilab-leadership/,200,Northern Illinois flourishes as accelerator R&D hub under Fermilab leadership,0659_news.fnal.gov_2020_09_northern-illinois-flourishes-as-a.html,0659_news.fnal.gov_2020_09_northern-illinois-flourishes-as-a.txt,110488,2821,2026-06-10 13:48:09,SUCCESS
660,https://news.fnal.gov/tag/argonne-national-laboratory/,200,Argonne National Laboratory Archives - News,0660_news.fnal.gov_tag_argonne-national-laboratory.html,0660_news.fnal.gov_tag_argonne-national-laboratory.txt,95810,1020,2026-06-10 13:48:11,SUCCESS
661,https://news.fnal.gov/tag/northern-illinois-university/,200,Northern Illinois University Archives - News,0661_news.fnal.gov_tag_northern-illinois-university.html,0661_news.fnal.gov_tag_northern-illinois-university.txt,81150,611,2026-06-10 13:48:13,SUCCESS
662,https://news.fnal.gov/2022/12/lee-teng-internship-fosters-undergraduate-researchers-in-accelerator-science-and-engineering/,200,Lee Teng internship fosters undergraduate researchers in accelerator science and engineering,0662_news.fnal.gov_2022_12_lee-teng-internship-fosters-under.html,0662_news.fnal.gov_2022_12_lee-teng-internship-fosters-under.txt,92448,1430,2026-06-10 13:48:15,SUCCESS
663,https://news.fnal.gov/tag/beam/,200,beam Archives - News,0663_news.fnal.gov_tag_beam.html,0663_news.fnal.gov_tag_beam.txt,85926,713,2026-06-10 13:48:17,SUCCESS
664,https://news.fnal.gov/tag/accelerator-science/page/3/,200,accelerator science Archives - Page 3 of 4 - News,0664_news.fnal.gov_tag_accelerator-science_page_3.html,0664_news.fnal.gov_tag_accelerator-science_page_3.txt,94292,715,2026-06-10 13:48:19,SUCCESS
665,https://news.fnal.gov/tag/illinois/,200,Illinois Archives - News,0665_news.fnal.gov_tag_illinois.html,0665_news.fnal.gov_tag_illinois.txt,95935,1093,2026-06-10 13:48:21,SUCCESS
666,https://news.fnal.gov/2019/11/discovery-of-a-new-type-of-particle-beam-instability/,200,Discovery of a new type of particle beam instability,0666_news.fnal.gov_2019_11_discovery-of-a-new-type-of-partic.html,0666_news.fnal.gov_2019_11_discovery-of-a-new-type-of-partic.txt,87151,1124,2026-06-10 13:48:23,SUCCESS
667,https://news.fnal.gov/2020/07/robert-ainsworth-awarded-2-5-million-to-improve-particle-beams-for-high-intensity-experiments/,200,Robert Ainsworth awarded $2.5 million to improve particle beams for high-intensity experiments,0667_news.fnal.gov_2020_07_robert-ainsworth-awarded-2-5-mill.html,0667_news.fnal.gov_2020_07_robert-ainsworth-awarded-2-5-mill.txt,92531,1649,2026-06-10 13:48:25,SUCCESS
668,https://news.fnal.gov/tag/lhc-accelerator-upgrade-project/,200,LHC Accelerator Upgrade Project Archives - News,0668_news.fnal.gov_tag_lhc-accelerator-upgrade-project.html,0668_news.fnal.gov_tag_lhc-accelerator-upgrade-project.txt,77088,636,2026-06-10 13:48:27,SUCCESS
669,https://news.fnal.gov/tag/lhc-aup/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0669_news.fnal.gov_tag_lhc-aup_search.html,0669_news.fnal.gov_tag_lhc-aup_search.txt,69441,324,2026-06-10 13:48:29,SUCCESS
670,https://news.fnal.gov/tag/hl-lhc/,200,HL-LHC Archives - News,0670_news.fnal.gov_tag_hl-lhc.html,0670_news.fnal.gov_tag_hl-lhc.txt,95053,909,2026-06-10 13:48:31,SUCCESS
671,https://news.fnal.gov/tag/national-high-magnetic-field-laboratory/,200,National High Magnetic Field Laboratory Archives - News,0671_news.fnal.gov_tag_national-high-magnetic-field-laborato.html,0671_news.fnal.gov_tag_national-high-magnetic-field-laborato.txt,73460,484,2026-06-10 13:48:33,SUCCESS
672,https://news.fnal.gov/tag/brookhaven/,200,Brookhaven Archives - News,0672_news.fnal.gov_tag_brookhaven.html,0672_news.fnal.gov_tag_brookhaven.txt,97122,1158,2026-06-10 13:48:35,SUCCESS
673,https://news.fnal.gov/tag/high-luminosity-lhc/,200,High-Luminosity LHC Archives - News,0673_news.fnal.gov_tag_high-luminosity-lhc.html,0673_news.fnal.gov_tag_high-luminosity-lhc.txt,98298,1142,2026-06-10 13:48:37,SUCCESS
674,https://news.fnal.gov/tag/old-dominion-university/,200,Old Dominion University Archives - News,0674_news.fnal.gov_tag_old-dominion-university.html,0674_news.fnal.gov_tag_old-dominion-university.txt,72359,425,2026-06-10 13:48:39,SUCCESS
675,https://news.fnal.gov/tag/brookhaven-national-laboratory/,200,Brookhaven National Laboratory Archives - News,0675_news.fnal.gov_tag_brookhaven-national-laboratory.html,0675_news.fnal.gov_tag_brookhaven-national-laboratory.txt,89545,887,2026-06-10 13:48:41,SUCCESS
676,https://news.fnal.gov/tag/hl-lhc-accelerator-upgrade-project/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0676_news.fnal.gov_tag_hl-lhc-accelerator-upgrade-project_se.html,0676_news.fnal.gov_tag_hl-lhc-accelerator-upgrade-project_se.txt,69441,324,2026-06-10 13:48:44,SUCCESS
677,https://news.fnal.gov/tag/cavity/,200,cavity Archives - News,0677_news.fnal.gov_tag_cavity.html,0677_news.fnal.gov_tag_cavity.txt,83299,645,2026-06-10 13:48:46,SUCCESS
678,https://news.fnal.gov/tag/university-of-florida/,200,University of Florida Archives - News,0678_news.fnal.gov_tag_university-of-florida.html,0678_news.fnal.gov_tag_university-of-florida.txt,78319,511,2026-06-10 13:48:48,SUCCESS
679,https://news.fnal.gov/tag/aqnet/,200,AQNET Archives - News,0679_news.fnal.gov_tag_aqnet.html,0679_news.fnal.gov_tag_aqnet.txt,68989,341,2026-06-10 13:48:50,SUCCESS
680,https://news.fnal.gov/2025/05/fermilab-researchers-advance-quantum-sensing-for-future-detectors/,200,Fermilab researchers advance quantum sensing for future detectors,0680_news.fnal.gov_2025_05_fermilab-researchers-advance-quan.html,0680_news.fnal.gov_2025_05_fermilab-researchers-advance-quan.txt,94974,1563,2026-06-10 13:48:53,SUCCESS
681,https://news.fnal.gov/authors/marcia-teckenbrock/page/3/,200,Marcia Teckenbrock Archives - Page 3 of 3 - News,0681_news.fnal.gov_authors_marcia-teckenbrock_page_3.html,0681_news.fnal.gov_authors_marcia-teckenbrock_page_3.txt,83594,614,2026-06-10 13:48:55,SUCCESS
682,https://news.fnal.gov/2025/09/squeezed-light-technology-could-accelerate-path-to-quantum-networking/,200,‘Squeezed light’ technology could accelerate path to quantum networking,0682_news.fnal.gov_2025_09_squeezed-light-technology-could-a.html,0682_news.fnal.gov_2025_09_squeezed-light-technology-could-a.txt,90255,1399,2026-06-10 13:48:57,SUCCESS
683,https://news.fnal.gov/tag/ceramics/,200,ceramics Archives - News,0683_news.fnal.gov_tag_ceramics.html,0683_news.fnal.gov_tag_ceramics.txt,68885,335,2026-06-10 13:48:59,SUCCESS
684,https://news.fnal.gov/2025/05/new-ceramic-material-for-high-power-particle-accelerators-enhances-reliability/,200,New ceramic material for high-power particle accelerators enhances reliability,0684_news.fnal.gov_2025_05_new-ceramic-material-for-high-pow.html,0684_news.fnal.gov_2025_05_new-ceramic-material-for-high-pow.txt,91787,1523,2026-06-10 13:49:01,SUCCESS
685,https://news.fnal.gov/authors/marcia-teckenbrock/page/2/,200,Marcia Teckenbrock Archives - Page 2 of 3 - News,0685_news.fnal.gov_authors_marcia-teckenbrock_page_2.html,0685_news.fnal.gov_authors_marcia-teckenbrock_page_2.txt,97046,885,2026-06-10 13:49:03,SUCCESS
686,https://news.fnal.gov/authors/marcia-teckenbrock/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0686_news.fnal.gov_authors_marcia-teckenbrock_search.html,0686_news.fnal.gov_authors_marcia-teckenbrock_search.txt,69441,324,2026-06-10 13:49:05,SUCCESS
687,https://news.fnal.gov/tag/caltech/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0687_news.fnal.gov_tag_caltech_search.html,0687_news.fnal.gov_tag_caltech_search.txt,69441,324,2026-06-10 13:49:07,SUCCESS
688,https://news.fnal.gov/tag/atlas/,200,ATLAS Archives - News,0688_news.fnal.gov_tag_atlas.html,0688_news.fnal.gov_tag_atlas.txt,88872,702,2026-06-10 13:49:10,SUCCESS
689,https://news.fnal.gov/tag/university-of-southern-california/,200,University of Southern California Archives - News,0689_news.fnal.gov_tag_university-of-southern-california.html,0689_news.fnal.gov_tag_university-of-southern-california.txt,69568,345,2026-06-10 13:49:12,SUCCESS
690,https://news.fnal.gov/2017/06/chicago-quantum-exchange-create-technologically-transformative-ecosystem/,200,Chicago Quantum Exchange to create technologically transformative ecosystem,0690_news.fnal.gov_2017_06_chicago-quantum-exchange-create-t.html,0690_news.fnal.gov_2017_06_chicago-quantum-exchange-create-t.txt,100174,2169,2026-06-10 13:49:14,SUCCESS
691,https://news.fnal.gov/2017/10/quantum-physics-boosts-artificial-intelligence-methods/,200,Quantum physics boosts artificial intelligence methods,0691_news.fnal.gov_2017_10_quantum-physics-boosts-artificial.html,0691_news.fnal.gov_2017_10_quantum-physics-boosts-artificial.txt,90166,1495,2026-06-10 13:49:16,SUCCESS
692,https://news.fnal.gov/tag/nasa/,200,NASA Archives - News,0692_news.fnal.gov_tag_nasa.html,0692_news.fnal.gov_tag_nasa.txt,77897,644,2026-06-10 13:49:18,SUCCESS
693,https://news.fnal.gov/tag/quantum-communication/page/3/,200,quantum communication Archives - Page 3 of 3 - News,0693_news.fnal.gov_tag_quantum-communication_page_3.html,0693_news.fnal.gov_tag_quantum-communication_page_3.txt,96769,1214,2026-06-10 13:49:20,SUCCESS
694,https://news.fnal.gov/tag/precision-timing-detector/,200,precision-timing detector Archives - News,0694_news.fnal.gov_tag_precision-timing-detector.html,0694_news.fnal.gov_tag_precision-timing-detector.txt,70187,371,2026-06-10 13:49:22,SUCCESS
695,https://news.fnal.gov/tag/quantum-communication/search,200,Search for hidden chambers using cosmic-ray muons – Public lecture by Mark Adams,0695_news.fnal.gov_tag_quantum-communication_search.html,0695_news.fnal.gov_tag_quantum-communication_search.txt,69441,324,2026-06-10 13:49:25,SUCCESS
696,https://news.fnal.gov/tag/stony-brook-university/,200,Stony Brook University Archives - News,0696_news.fnal.gov_tag_stony-brook-university.html,0696_news.fnal.gov_tag_stony-brook-university.txt,68386,347,2026-06-10 13:49:27,SUCCESS
697,https://news.fnal.gov/tag/entanglement-swapping/,200,entanglement swapping Archives - News,0697_news.fnal.gov_tag_entanglement-swapping.html,0697_news.fnal.gov_tag_entanglement-swapping.txt,72075,405,2026-06-10 13:49:29,SUCCESS
698,https://news.fnal.gov/tag/new-york/,200,New York Archives - News,0698_news.fnal.gov_tag_new-york.html,0698_news.fnal.gov_tag_new-york.txt,98840,961,2026-06-10 13:49:31,SUCCESS
699,https://news.fnal.gov/tag/quantum-communication/page/2/,200,quantum communication Archives - Page 2 of 3 - News,0699_news.fnal.gov_tag_quantum-communication_page_2.html,0699_news.fnal.gov_tag_quantum-communication_page_2.txt,95344,1270,2026-06-10 13:49:33,SUCCESS
